Freq.	V(vout1)	V(vout2)
1.94984459975804e+000	-1.80186397098767e+000,7.20508479759530e-003	-1.99999999772985e+000,6.73817920961741e-005
1.99526231496888e+000	-1.80182200570778e+000,7.36748304062599e-003	-1.99999999762286e+000,6.89513156556452e-005
2.04173794466953e+000	-1.80177812929628e+000,7.53328451292119e-003	-1.99999999751083e+000,7.05573981150076e-005
2.08929613085404e+000	-1.80173225791931e+000,7.70254239640012e-003	-1.99999999739352e+000,7.22008910404156e-005
2.13796208950223e+000	-1.80168430440317e+000,7.87530937066713e-003	-1.99999999727068e+000,7.38826658335457e-005
2.18776162394955e+000	-1.80163417805071e+000,8.05163749066715e-003	-1.99999999714205e+000,7.56036141936256e-005
2.23872113856834e+000	-1.80158178467153e+000,8.23157805707466e-003	-1.99999999700736e+000,7.73646485902247e-005
2.29086765276777e+000	-1.80152702627440e+000,8.41518147432949e-003	-1.99999999686632e+000,7.91667027470572e-005
2.34422881531992e+000	-1.80146980118867e+000,8.60249710233509e-003	-1.99999999671863e+000,8.10107321370551e-005
2.39883291901949e+000	-1.80141000372113e+000,8.79357309362215e-003	-1.99999999656398e+000,8.28977144889719e-005
2.45470891568503e+000	-1.80134752420170e+000,8.98845622293004e-003	-1.99999999640205e+000,8.48286503057873e-005
2.51188643150958e+000	-1.80128224895764e+000,9.18719170477135e-003	-1.99999999623248e+000,8.68045633951873e-005
2.57039578276886e+000	-1.80121405992717e+000,9.38982299552695e-003	-1.99999999605493e+000,8.88265014123996e-005
2.63026799189538e+000	-1.80114283485462e+000,9.59639158854599e-003	-1.99999999586900e+000,9.08955364156752e-005
2.69153480392691e+000	-1.80106844707924e+000,9.80693679240707e-003	-1.99999999567431e+000,9.30127654347063e-005
2.75422870333816e+000	-1.80099076531421e+000,1.00214954954165e-002	-1.99999999547045e+000,9.51793110522867e-005
2.81838293126445e+000	-1.80090965394252e+000,1.02401019215203e-002	-1.99999999525698e+000,9.73963219995194e-005
2.88403150312660e+000	-1.80082497247034e+000,1.04627873629944e-002	-1.99999999503345e+000,9.96649737648889e-005
2.95120922666638e+000	-1.80073657569924e+000,1.06895799056984e-002	-1.99999999479938e+000,1.01986469217520e-004
3.01995172040201e+000	-1.80064431375853e+000,1.09205041377689e-002	-1.99999999455428e+000,1.04362039244956e-004
3.09029543251359e+000	-1.80054803182428e+000,1.11555808391086e-002	-1.99999999429763e+000,1.06792943405788e-004
3.16227766016837e+000	-1.80044757026190e+000,1.13948266596578e-002	-1.99999999402889e+000,1.09280470597494e-004
3.23593656929628e+000	-1.80034276449990e+000,1.16382537783973e-002	-1.99999999374748e+000,1.11825939739824e-004
3.31131121482591e+000	-1.80023344495456e+000,1.18858695464168e-002	-1.99999999345281e+000,1.14430700474112e-004
3.38844156139202e+000	-1.80011943725058e+000,1.21376761171198e-002	-1.99999999314425e+000,1.17096133878871e-004
3.46736850452531e+000	-1.80000056208096e+000,1.23936700554834e-002	-1.99999999282115e+000,1.19823653202061e-004
3.54813389233575e+000	-1.79987663510906e+000,1.26538419311210e-002	-1.99999999248282e+000,1.22614704610406e-004
3.63078054770101e+000	-1.79974746735939e+000,1.29181759014623e-002	-1.99999999212854e+000,1.25470767956177e-004
3.71535229097172e+000	-1.79961286507488e+000,1.31866492720653e-002	-1.99999999175757e+000,1.28393357561826e-004
3.80189396320560e+000	-1.79947262974900e+000,1.34592320434991e-002	-1.99999999136912e+000,1.31384023022895e-004
3.89045144994280e+000	-1.79932655852909e+000,1.37358864485728e-002	-1.99999999096236e+000,1.34444350029639e-004
3.98107170553496e+000	-1.79917444410502e+000,1.40165664683198e-002	-1.99999999053643e+000,1.37575961207771e-004
4.07380277804112e+000	-1.79901607503117e+000,1.43012173409418e-002	-1.99999999009042e+000,1.40780516978807e-004
4.16869383470335e+000	-1.79885123593363e+000,1.45897750573433e-002	-1.99999998962340e+000,1.44059716440435e-004
4.26579518801592e+000	-1.79867970776326e+000,1.48821658469221e-002	-1.99999998913437e+000,1.47415298267404e-004
4.36515832240165e+000	-1.79850126807989e+000,1.51783056551365e-002	-1.99999998862228e+000,1.50849041633388e-004
4.46683592150962e+000	-1.79831569142627e+000,1.54780996157700e-002	-1.99999998808607e+000,1.54362767154328e-004
4.57088189614874e+000	-1.79812274978684e+000,1.57814415202278e-002	-1.99999998752458e+000,1.57958337853744e-004
4.67735141287197e+000	-1.79792221265219e+000,1.60882132783968e-002	-1.99999998693663e+000,1.61637660150535e-004
4.78630092322637e+000	-1.79771384807833e+000,1.63982843970789e-002	-1.99999998632098e+000,1.65402684869785e-004
4.89778819368445e+000	-1.79749742267431e+000,1.67115114449386e-002	-1.99999998567630e+000,1.69255408277115e-004
5.01187233627271e+000	-1.79727270249810e+000,1.70277375406423e-002	-1.99999998500125e+000,1.73197873137131e-004
5.12861383991364e+000	-1.79703945366211e+000,1.73467918481958e-002	-1.99999998429438e+000,1.77232169796517e-004
5.24807460249771e+000	-1.79679744277577e+000,1.76684890854350e-002	-1.99999998355420e+000,1.81360437292369e-004
